BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
13,16345,16369,25,46181219,47397987,46,1.01453
6,7620,7644,25,18750621,20374972,18,0.85049
2,3006,3030,25,106526130,108369627,106,0.71458
3,4594,4618,25,106389461,108074024,106,0.70071
13,16405,16429,25,51415790,53657996,51,0.60195
22,23690,23714,25,5253524,6678167,5,0.56441
22,24193,24217,25,51112744,53158683,51,0.54354
7,9411,9435,25,56130546,57887001,56,0.53631
28,27430,27454,25,8405753,10333239,8,0.49904
10,12908,12932,25,37352437,39607613,37,0.49293
17,20218,20242,25,57228766,59320664,57,0.49069
13,16038,16062,25,18268908,20545039,18,0.44472
15,18409,18433,25,62176722,64373612,62,0.43757
6,7490,7514,25,9633428,11301952,9,0.43592
3,4620,4644,25,108129497,109757416,108,0.42982
1,1678,1702,25,143615536,145222792,143,0.42975
3,4432,4456,25,94642183,96729115,94,0.41789
17,20313,20337,25,64516751,65891668,64,0.40245
10,12957,12981,25,42060020,44255052,42,0.39543
14,17120,17144,25,25501417,27321716,25,0.39117
27,27171,27195,25,33501205,35339647,33,0.37725
8,11131,11155,25,94708244,96743576,94,0.37528
5,6656,6680,25,43977904,46364432,43,0.36144
9,12036,12060,25,63460554,65203849,63,0.35674
17,20264,20288,25,61248541,62504788,61,0.35645
15,18447,18471,25,65496837,66868403,65,0.35618
3,4043,4067,25,65335142,66653007,65,0.34275
15,17759,17783,25,5371776,7989843,5,0.34037
4,5013,5037,25,19444028,20811685,19,0.33259
25,25883,25907,25,21043603,22617891,21,0.33096
2,1967,1991,25,5276521,7270116,5,0.32413
9,12205,12229,25,82355820,83837068,82,0.31987
19,21413,21437,25,19003601,21031267,19,0.31983
26,26510,26534,25,29287851,30815555,29,0.31809
23,24419,24443,25,8347642,10391419,8,0.3125
11,14010,14034,25,20654410,21994682,20,0.30482
1,781,805,25,66344261,68227488,66,0.30128
2,3260,3284,25,126860673,128973530,126,0.30097
17,20402,20426,25,69496828,71503614,69,0.30071
6,8066,8090,25,59565686,61810659,59,0.29994
29,27990,28014,25,10373536,12289233,10,0.29796
12,14992,15016,25,5587219,9165632,5,0.29764
7,8995,9019,25,21249976,23426104,21,0.29039
6,8561,8585,25,104896770,106517122,104,0.28336
8,10899,10923,25,76231601,77877611,76,0.27609
16,18911,18935,25,26701780,28714453,26,0.27504
9,12064,12088,25,65384777,69072417,65,0.27296
15,18375,18399,25,59434020,61444205,59,0.26779
17,20443,20467,25,72579763,74627267,72,0.26615
1,1729,1753,25,147358989,148794544,147,0.26607
21,23112,23136,25,23923849,26715346,23,0.26471
1,1250,1274,25,108453122,110070985,108,0.26457
29,28339,28363,25,41854768,43826144,41,0.26374
1,1364,1388,25,118837556,120625309,118,0.25977
6,8126,8150,25,64542255,66549547,64,0.25974
4,5215,5239,25,37021317,38335417,37,0.25929
18,20874,20898,25,34666281,36895563,34,0.25694
8,10643,10667,25,52968995,54841218,52,0.25645
27,27008,27032,25,20717328,22500067,20,0.25196
5,6707,6731,25,50229041,54369185,50,0.25083
6,8321,8345,25,86460153,89479553,86,0.24714
1,1790,1814,25,151693959,153421779,151,0.24645
12,15306,15330,25,39022698,44501711,39,0.24281
21,23592,23616,25,68496541,70521657,68,0.23964
2,3040,3064,25,108999223,110353189,108,0.23902
15,18133,18157,25,36755580,38602197,36,0.23768
29,28298,28322,25,37202583,40507958,37,0.2367
2,2795,2819,25,76563133,78533652,76,0.23658
22,24221,24245,25,53348693,55535817,53,0.23492
10,12991,13015,25,44798942,46571563,44,0.23378
21,23226,23250,25,35564875,37462320,35,0.23338
24,25377,25401,25,37002274,38694114,37,0.2322
15,18503,18527,25,69510146,71375213,69,0.2318
19,21300,21324,25,9354310,12242221,9,0.2306
11,14070,14094,25,24151232,26727988,24,0.23001
13,16259,16283,25,39270967,40880250,39,0.22977
10,12581,12605,25,8255705,11104820,8,0.22961
3,4186,4210,25,76429465,78170557,76,0.22872
14,16904,16928,25,6988575,9215622,6,0.22847
26,26555,26579,25,32497450,34218142,32,0.22432
23,24490,24514,25,14063300,15406638,14,0.22406
1,696,720,25,60477492,61936456,60,0.22364
14,16979,17003,25,13051936,15732809,13,0.22251
6,7649,7673,25,20693665,22650675,20,0.21899
22,23903,23927,25,22004775,24538255,22,0.21858
21,23288,23312,25,40864565,42540260,40,0.2139
16,19268,19292,25,59021630,60615012,59,0.21328
28,27635,27659,25,26818009,27902139,26,0.21312
27,26948,26972,25,15884697,17593646,15,0.21117
6,8653,8677,25,110936126,112490838,110,0.21106
1,1000,1024,25,86543082,88150843,86,0.20985
6,8035,8059,25,55616565,58473731,55,0.20936
10,12652,12676,25,13704613,15163788,13,0.20906
3,4258,4282,25,81945861,84295666,81,0.20774
19,21267,21291,25,7273862,8745752,7,0.20725
9,11839,11863,25,46351157,49521353,46,0.2065
3,4009,4033,25,62593709,64186622,62,0.20543
22,24311,24335,25,59984067,61258859,59,0.20476
1,1163,1187,25,100172966,102026796,100,0.20222
19,21983,22006,24,62177834,64007021,62,0.2016
11,14139,14163,25,30128818,31571537,30,0.20066
20,22817,22841,25,68880282,69916426,68,0.20013
18,20777,20801,25,25533545,26870746,25,0.19964
28,27687,27711,25,30201072,33359220,30,0.19807
28,27392,27416,25,5818384,7464549,5,0.19798
18,21023,21047,25,46875864,48719962,46,0.19773
13,16660,16684,25,71766574,73746516,71,0.19499
6,7547,7571,25,13475512,15003546,13,0.19493
2,2700,2724,25,67033088,68554311,67,0.19366
9,11699,11723,25,31810537,33237149,31,0.1936
1,957,981,25,82261456,84269107,82,0.19293
28,27601,27625,25,23829443,26035238,23,0.19282
10,12528,12552,25,3343140,5540505,3,0.19141
1,749,773,25,64322900,65624310,64,0.19139
15,18261,18285,25,47522748,50927481,47,0.19106
2,2276,2300,25,29485468,30992555,29,0.19105
2,1993,2017,25,7457310,9163293,7,0.19071
5,6776,6800,25,61959204,64973223,61,0.19042
5,6955,6979,25,79314115,82169774,79,0.19019
2,2331,2355,25,33121559,34709686,33,0.19013
17,19764,19788,25,15052590,17257975,15,0.18962
1,1135,1159,25,98238089,99905012,98,0.18846
28,27341,27365,25,77680,3637555,0,0.18802
11,14287,14311,25,44792485,46878517,44,0.18787
6,7915,7939,25,45792492,47983800,45,0.18676
5,6914,6938,25,75461246,77177828,75,0.18675
25,26117,26141,25,38232904,40376753,38,0.18669
9,11447,11471,25,8189195,10838261,8,0.18599
4,6107,6131,25,114302482,115775029,114,0.18486
15,18666,18690,25,82827665,85011763,82,0.18431
8,11030,11054,25,86810388,88974063,86,0.18423
7,9117,9141,25,30920355,32677080,30,0.18326
7,8830,8854,25,3269338,4953801,3,0.18214
15,18556,18580,25,74137434,75728915,74,0.18155
2,1936,1960,25,3197666,4883261,3,0.18105
3,4224,4248,25,79247381,81379707,79,0.18081
