BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
1,1678,1702,25,143615536,145222792,143,0.72507
2,1967,1991,25,5276521,7270116,5,0.72409
13,16345,16369,25,46181219,47397987,46,0.69435
13,16038,16062,25,18268908,20545039,18,0.66865
6,7620,7644,25,18750621,20374972,18,0.65834
7,9411,9435,25,56130546,57887001,56,0.62904
5,6656,6680,25,43977904,46364432,43,0.53617
19,21416,21440,25,19373322,21686395,19,0.53526
28,27430,27454,25,8405753,10333239,8,0.51524
13,16405,16429,25,51415790,53657996,51,0.43877
17,20313,20337,25,64516751,65891668,64,0.43708
15,18447,18471,25,65496837,66868403,65,0.43216
15,18409,18433,25,62176722,64373612,62,0.4271
10,12957,12981,25,42060020,44255052,42,0.41249
22,24193,24217,25,51112744,53158683,51,0.40866
8,11126,11150,25,94413416,96387986,94,0.4081
15,17759,17783,25,5371776,7989843,5,0.40616
6,7490,7514,25,9633428,11301952,9,0.38958
29,28339,28363,25,41854768,43826144,41,0.38799
3,4594,4618,25,106389461,108074024,106,0.3835
2,3260,3284,25,126860673,128973530,126,0.38074
6,7403,7427,25,1125213,3430045,1,0.37907
23,24428,24452,25,9104671,11251946,9,0.37656
16,18905,18929,25,25935999,28155110,25,0.35932
9,12057,12081,25,65113143,67301858,65,0.35805
17,20443,20467,25,72579763,74627267,72,0.3439
22,23690,23714,25,5253524,6678167,5,0.34177
29,27990,28014,25,10373536,12289233,10,0.33625
14,17120,17144,25,25501417,27321716,25,0.33319
3,4438,4462,25,95330250,97132442,95,0.3316
25,25884,25908,25,21102365,22685521,21,0.33139
10,12911,12935,25,37656583,40109742,37,0.32196
1,764,788,25,65203417,67212088,65,0.30949
2,3006,3030,25,106526130,108369627,106,0.30228
27,27011,27035,25,20895526,22638168,20,0.29376
3,4258,4282,25,81945861,84295666,81,0.29247
6,8321,8345,25,86460153,89479553,86,0.28872
5,6776,6800,25,61959204,64973223,61,0.28786
10,12672,12696,25,14832153,16569032,14,0.28505
21,23600,23624,25,69308530,71136925,69,0.28355
1,1165,1189,25,100237544,102421173,100,0.2815
21,23112,23136,25,23923849,26715346,23,0.28086
13,16568,16592,25,64399733,66179152,64,0.27949
28,27393,27417,25,5876902,7495691,5,0.27361
24,25253,25277,25,27951089,29328512,27,0.27315
4,5008,5032,25,19001805,20558788,19,0.27262
5,6622,6646,25,41476949,43365207,41,0.27184
17,20386,20410,25,68421115,70460874,68,0.26955
2,1940,1964,25,3528413,5037866,3,0.26762
2,2665,2689,25,63645355,65700940,63,0.26746
15,18556,18580,25,74137434,75728915,74,0.2672
26,26510,26534,25,29287851,30815555,29,0.26622
7,9117,9141,25,30920355,32677080,30,0.26494
15,18375,18399,25,59434020,61444205,59,0.26067
1,1729,1753,25,147358989,148794544,147,0.26048
8,10908,10932,25,76771728,78482209,76,0.2591
23,24490,24514,25,14063300,15406638,14,0.25579
3,4619,4643,25,108103203,109702946,108,0.25573
6,8203,8227,25,72138744,73855036,72,0.25395
15,18666,18690,25,82827665,85011763,82,0.25298
6,8561,8585,25,104896770,106517122,104,0.25134
2,2277,2301,25,29509798,31050929,29,0.25082
28,27341,27365,25,77680,3637555,0,0.25027
3,4043,4067,25,65335142,66653007,65,0.24952
29,28205,28229,25,29688117,31846063,29,0.2443
19,21267,21291,25,7273862,8745752,7,0.24173
6,8038,8062,25,55796059,58752585,55,0.24023
2,1993,2017,25,7457310,9163293,7,0.23965
23,24789,24813,25,41992435,43789029,41,0.23958
28,27635,27659,25,26818009,27902139,26,0.23828
22,23804,23828,25,14218256,16219978,14,0.23785
16,18718,18742,25,3035722,6168426,3,0.23719
9,12024,12048,25,61521049,64229989,61,0.23515
6,8155,8179,25,66747934,69482838,66,0.23422
27,27171,27195,25,33501205,35339647,33,0.2339
23,24555,24579,25,19089496,20267168,19,0.23291
18,20867,20891,25,34126956,35761850,34,0.23187
5,6707,6731,25,50229041,54369185,50,0.23044
6,8126,8150,25,64542255,66549547,64,0.22915
1,696,720,25,60477492,61936456,60,0.22679
16,19150,19174,25,48319575,50486976,48,0.22498
16,19276,19300,25,59741713,61477887,59,0.22451
17,20218,20242,25,57228766,59320664,57,0.22377
18,20925,20949,25,38756763,40871506,38,0.22145
3,4373,4397,25,89897661,91524310,89,0.22095
5,6954,6978,25,79277155,81612132,79,0.22033
2,2816,2840,25,78366932,80451862,78,0.22002
1,1842,1866,25,155323212,156900139,155,0.21926
1,15,39,25,1359951,2977063,1,0.21608
14,16978,17002,25,13023286,15700185,13,0.2154
21,23145,23169,25,27477084,29808549,27,0.21518
7,9717,9741,25,82380363,84115592,82,0.21424
21,23288,23312,25,40864565,42540260,40,0.21355
19,21983,22006,24,62177834,64007021,62,0.2116
